,year,country,continent,population,fertility,life expectancy
6825,1983,Vanuatu,Australia and Oceania,124248.0,5.36,58.98
6826,1983,Venezuela,South America,16617343.0,3.93,70.17
6829,1983,Vietnam,Asia,58277391.0,4.52,67.3
6831,1983,Yemen,Asia,9043210.0,9.22,54.02
6832,1983,Zambia,Africa,6571673.0,6.94,56.71
6833,1983,Zimbabwe,Africa,8197564.0,6.63,64.23
6834,1984,Afghanistan,Asia,11912510.0,7.68,44.45
6835,1984,Albania,Europe,2901590.0,3.3,72.42
6836,1984,Algeria,Africa,21893857.0,6.19,66.15
6837,1984,Angola,Africa,9444918.0,7.21,47.23
6838,1984,Antigua and Barbuda,North America,66863.0,2.1,71.82
6839,1984,Argentina,South America,29920907.0,3.12,71.26
6840,1984,Armenia,Europe,3287588.0,2.44,72.1
6842,1984,Australia,Australia and Oceania,15548591.0,1.84,75.98
6843,1984,Austria,Europe,7593397.0,1.52,73.73
6844,1984,Azerbaijan,Europe,6568857.0,2.98,66.15
6845,1984,Bahamas,North America,230016.0,2.92,67.5
6846,1984,Bahrain,Asia,407223.0,4.47,70.46
6847,1984,Bangladesh,Asia,90559540.0,5.71,55.0
6848,1984,Barbados,North America,255195.0,1.86,71.23
6849,1984,Belarus,Europe,9925227.0,2.1,70.09
6850,1984,Belgium,Europe,9885088.0,1.57,74.31
6851,1984,Belize,North America,160342.0,5.17,71.09
6852,1984,Benin,Africa,4163968.0,6.99,51.62
6853,1984,Bhutan,Asia,456135.0,6.36,55.78
6854,1984,Bolivia,South America,6085499.0,5.19,57.47
6855,1984,Bosnia and Herzegovina,Europe,4318301.0,1.97,76.63
6856,1984,Botswana,Africa,1144716.0,5.73,62.08
6857,1984,Brazil,South America,133950551.0,3.59,65.34
6858,1984,Brunei,Asia,216893.0,3.84,72.12
6859,1984,Bulgaria,Europe,8954518.0,2.02,71.43
6861,1984,Burundi,Africa,4624617.0,7.49,46.95
6862,1984,Cambodia,Asia,7475011.0,6.2,53.22
6863,1984,Cameroon,Africa,10070779.0,6.71,56.83
6864,1984,Canada,North America,25546736.0,1.62,76.33
6865,1984,Cape Verde,Africa,308251.0,5.98,65.43
6866,1984,Central African Republic,Africa,2558432.0,5.95,50.81
6867,1984,Chad,Africa,4955088.0,7.09,52.15
6869,1984,Chile,South America,11921407.0,2.66,71.0
6870,1984,China,Asia,1035328572.0,2.6,65.68
6871,1984,Colombia,South America,30350082.0,3.53,70.13
6872,1984,Comoros,Africa,347548.0,6.77,54.93
6875,1984,Costa Rica,North America,2659772.0,3.49,75.04
6877,1984,Croatia,Europe,4693432.0,1.94,71.31
6878,1984,Cuba,North America,10017061.0,1.83,74.48
6879,1984,Cyprus,Europe,697717.0,2.45,75.76
6880,1984,Czech Republic,Europe,10325923.0,1.99,71.26
6881,1984,Denmark,Europe,5115308.0,1.4,74.81
6882,1984,Djibouti,Africa,404589.0,6.24,58.97
6883,1984,Dominican Republic,North America,6351572.0,3.98,68.18
6884,1984,Ecuador,South America,8823746.0,4.31,67.53
6885,1984,Egypt,Africa,48061546.0,5.12,61.65
6886,1984,El Salvador,North America,4855280.0,4.61,60.11
6887,1984,Equatorial Guinea,Africa,295090.0,5.83,46.52
6888,1984,Eritrea,Africa,2675717.0,6.59,48.21
6889,1984,Estonia,Europe,1511272.0,2.17,69.83
6890,1984,Ethiopia,Africa,39493503.0,7.44,39.46
6891,1984,Fiji,Australia and Oceania,700366.0,3.69,63.71
6892,1984,Finland,Europe,4879222.0,1.7,74.82
6893,1984,France,Europe,55084677.0,1.85,75.56
6896,1984,Gabon,Africa,808088.0,5.71,56.66
6897,1984,Gambia,Africa,701097.0,6.25,57.37
6898,1984,Georgia,Europe,5239352.0,2.28,69.62
6899,1984,Germany,Europe,77566776.0,1.46,74.44
6900,1984,Ghana,Africa,12311166.0,6.22,54.76
6901,1984,Greece,Europe,9866725.0,1.82,75.21
6903,1984,Grenada,North America,98440.0,4.24,68.59
6906,1984,Guatemala,North America,7913814.0,5.99,61.16
6907,1984,Guinea,Africa,4937230.0,6.63,46.32
6908,1984,Guinea-Bissau,Africa,924378.0,6.71,49.13
6909,1984,Guyana,South America,773302.0,2.71,63.02
6910,1984,Haiti,North America,6240330.0,6.11,52.02
6911,1984,Honduras,North America,4111369.0,5.8,66.01
6913,1984,Hungary,Europe,10622559.0,1.83,69.07
6914,1984,Iceland,Europe,238647.0,2.17,77.71
6915,1984,India,Asia,764664278.0,4.36,56.51
6916,1984,Indonesia,Asia,161555584.0,3.89,61.16
6917,1984,Iran,Asia,45429019.0,6.37,56.19
6918,1984,Iraq,Asia,15204746.0,6.28,58.34
6919,1984,Ireland,Europe,3547157.0,2.56,74.87
6920,1984,Israel,Asia,4016229.0,3.11,74.78
6921,1984,Italy,Europe,56839859.0,1.46,75.51
6922,1984,Jamaica,North America,2284118.0,3.39,74.7
6923,1984,Japan,Asia,119318921.0,1.73,77.5
6924,1984,Jordan,Asia,2676515.0,6.77,69.33
6925,1984,Kazakhstan,Asia,15596920.0,3.01,67.7
6926,1984,Kenya,Africa,18942599.0,7.05,61.74
6927,1984,Kiribati,Australia and Oceania,62768.0,4.91,55.56
6928,1984,North Korea,Asia,18487997.0,2.65,66.69
6929,1984,South Korea,Asia,39912900.0,1.98,68.37
6930,1984,Kuwait,Asia,1657920.0,4.46,75.22
6933,1984,Latvia,Europe,2564006.0,2.1,69.56
6934,1984,Lebanon,Asia,2667229.0,3.59,67.87
6935,1984,Lesotho,Africa,1438248.0,5.38,56.83
6936,1984,Liberia,Africa,2163835.0,6.92,48.46
6937,1984,Libya,Africa,3714264.0,6.9,70.58
6938,1984,Lithuania,Europe,3534804.0,2.06,70.6
6939,1984,Luxembourg,Europe,365795.0,1.45,72.94
6942,1984,Madagascar,Africa,9714342.0,6.14,54.03
6943,1984,Malawi,Africa,6892527.0,7.58,47.26
6944,1984,Malaysia,Asia,15333369.0,3.68,70.14
6945,1984,Maldives,Asia,182864.0,7.24,60.6
6946,1984,Mali,Africa,7692537.0,7.09,45.86
6947,1984,Malta,Europe,334592.0,2.05,75.54
6949,1984,Mauritania,Africa,1718641.0,6.22,57.41
6950,1984,Mauritius,Africa,1007503.0,2.27,68.14
6952,1984,Mexico,North America,75721210.0,4.03,68.97
6954,1984,Moldova,Europe,4174621.0,2.62,66.38
6955,1984,Mongolia,Asia,1871087.0,5.53,59.76
6956,1984,Montenegro,Europe,609433.0,2.1,73.83
6957,1984,Morocco,Africa,22094516.0,5.12,63.33
6958,1984,Mozambique,Africa,12968335.0,6.42,49.87
6960,1984,Namibia,Africa,1112044.0,6.02,59.87
6961,1984,Nepal,Asia,16337117.0,5.57,53.36
6962,1984,Netherlands,Europe,14396606.0,1.49,76.28
6965,1984,New Zealand,Australia and Oceania,3243078.0,2.12,74.53
6966,1984,Nicaragua,North America,3619252.0,5.59,68.2
6967,1984,Niger,Africa,6652110.0,7.77,44.15
6968,1984,Nigeria,Africa,81775215.0,6.73,53.36
6969,1984,Norway,Europe,4133833.0,1.66,76.36
6970,1984,Oman,Asia,1430926.0,8.3,67.48
6971,1984,Pakistan,Asia,89183159.0,6.44,60.09
6972,1984,Panama,North America,2170390.0,3.49,73.13
6973,1984,Papua New Guinea,Australia and Oceania,3583707.0,5.31,54.92
6974,1984,Paraguay,South America,3567750.0,5.09,72.64
6975,1984,Peru,South America,19099575.0,4.48,65.18
6976,1984,Philippines,Asia,52873979.0,4.8,65.53
6977,1984,Poland,Europe,37208529.0,2.29,71.03
6978,1984,Portugal,Europe,9921895.0,1.87,72.94
6980,1984,Qatar,Asia,341286.0,5.13,73.27
6982,1984,Romania,Europe,23013190.0,2.18,70.08
6984,1984,Rwanda,Africa,5877556.0,8.36,48.88
6987,1984,Samoa,Australia and Oceania,159281.0,5.73,65.51
6988,1984,Sao Tome and Principe,Africa,101871.0,6.08,62.24
6989,1984,Saudi Arabia,Asia,12674089.0,6.81,70.3
6990,1984,Senegal,Africa,6246140.0,7.16,53.48
6991,1984,Serbia,Europe,9192917.0,2.31,71.38
6992,1984,Seychelles,Africa,69463.0,3.31,69.17
6993,1984,Sierra Leone,Africa,3376371.0,6.95,53.16
6994,1984,Singapore,Asia,2646981.0,1.62,72.49
6996,1984,Slovenia,Europe,1925315.0,1.79,71.2
6997,1984,Solomon Islands,Australia and Oceania,262719.0,6.35,60.74
6998,1984,Somalia,Africa,6113252.0,7.11,48.98
6999,1984,South Africa,Africa,32204952.0,4.4,59.22
7000,1984,Spain,Europe,38588238.0,1.73,76.38
7001,1984,Sri Lanka,Asia,15952350.0,3.01,69.93
7002,1984,Sudan,Africa,16559205.0,6.54,57.61
7003,1984,Suriname,South America,367611.0,3.47,68.79
7004,1984,Swaziland,Africa,680253.0,6.46,58.0
7005,1984,Sweden,Europe,8333904.0,1.66,76.86
7006,1984,Switzerland,Europe,6416275.0,1.54,76.87
7007,1984,Syria,Asia,10313485.0,6.53,68.05
7009,1984,Tajikistan,Asia,4400743.0,5.51,65.34
7010,1984,Tanzania,Africa,21178079.0,6.5,55.26
7011,1984,Thailand,Asia,51105438.0,2.71,67.52
7013,1984,Togo,Africa,3140355.0,6.96,55.96
7014,1984,Tonga,Australia and Oceania,93838.0,5.27,68.04
7015,1984,Trinidad and Tobago,North America,1155701.0,3.15,68.39
7016,1984,Tunisia,Africa,7127943.0,4.65,67.87
7017,1984,Turkey,Asia,48138191.0,3.84,64.49
7018,1984,Turkmenistan,Asia,3151262.0,4.72,63.18
7019,1984,Uganda,Africa,14163214.0,7.1,52.16
7020,1984,Ukraine,Europe,50758512.0,2.04,69.17
7021,1984,United Arab Emirates,Asia,1280278.0,5.14,68.6
7022,1984,United Kingdom,Europe,56337848.0,1.8,74.66
7023,1984,United States,North America,238404223.0,1.79,74.81
7024,1984,Uruguay,South America,2992648.0,2.55,71.72
7025,1984,Uzbekistan,Asia,17712992.0,4.62,67.59
7026,1984,Vanuatu,Australia and Oceania,127094.0,5.28,59.44
7027,1984,Venezuela,South America,17057786.0,3.86,70.53
7030,1984,Vietnam,Asia,59653092.0,4.36,67.51
7032,1984,Yemen,Asia,9402070.0,9.22,54.89
7033,1984,Zambia,Africa,6793708.0,6.87,56.17
7034,1984,Zimbabwe,Africa,8528328.0,6.44,64.63
7035,1985,Afghanistan,Asia,11630498.0,7.68,45.21
7036,1985,Albania,Europe,2966799.0,3.23,72.71
7037,1985,Algeria,Africa,22565908.0,5.98,67.18
7038,1985,Angola,Africa,9745209.0,7.21,47.5
7039,1985,Antigua and Barbuda,North America,65744.0,2.09,72.13
7040,1985,Argentina,South America,30388781.0,3.09,71.46
7041,1985,Armenia,Europe,3339147.0,2.48,71.7
7043,1985,Australia,Australia and Oceania,15791043.0,1.92,75.41
7044,1985,Austria,Europe,7600514.0,1.47,73.95
7045,1985,Azerbaijan,Europe,6674107.0,2.95,66.37
7046,1985,Bahamas,North America,234684.0,2.86,67.67
7047,1985,Bahrain,Asia,419425.0,4.36,70.73
7048,1985,Bangladesh,Asia,93015182.0,5.52,55.47
7049,1985,Barbados,North America,255929.0,1.83,71.54
7050,1985,Belarus,Europe,9990966.0,2.09,70.28
7051,1985,Belgium,Europe,9893499.0,1.56,74.41
7052,1985,Belize,North America,164916.0,5.02,71.34
7053,1985,Benin,Africa,4287263.0,6.97,52.33
7054,1985,Bhutan,Asia,469010.0,6.31,56.69
7055,1985,Bolivia,South America,6211549.0,5.13,58.22
7056,1985,Bosnia and Herzegovina,Europe,4369527.0,1.95,76.95
7057,1985,Botswana,Africa,1182942.0,5.57,62.44
7058,1985,Brazil,South America,136836428.0,3.45,65.76
7059,1985,Brunei,Asia,223049.0,3.79,72.41
7060,1985,Bulgaria,Europe,8960387.0,2.0,71.15
7062,1985,Burundi,Africa,4774258.0,7.52,47.08
7063,1985,Cambodia,Asia,7743065.0,6.21,55.5
7064,1985,Cameroon,Africa,10381098.0,6.7,57.17
7065,1985,Canada,North America,25848173.0,1.61,76.31
7066,1985,Cape Verde,Africa,313976.0,5.88,66.12
7067,1985,Central African Republic,Africa,2627424.0,5.94,50.57
7068,1985,Chad,Africa,5092650.0,7.12,52.51
7070,1985,Chile,South America,12108576.0,2.66,71.42
7071,1985,China,Asia,1052622410.0,2.65,65.87
7072,1985,Colombia,South America,31011686.0,3.43,70.48
7073,1985,Comoros,Africa,357729.0,6.58,55.36
7076,1985,Costa Rica,North America,2730231.0,3.46,75.37
7078,1985,Croatia,Europe,4716117.0,1.92,71.54
7079,1985,Cuba,North America,10082990.0,1.84,74.57
7080,1985,Cyprus,Europe,703693.0,2.46,75.95
7081,1985,Czech Republic,Europe,10315676.0,1.97,71.48
7082,1985,Denmark,Europe,5113408.0,1.45,74.68
7083,1985,Djibouti,Africa,423470.0,6.22,59.38
7084,1985,Dominican Republic,North America,6488857.0,3.88,68.75
7085,1985,Ecuador,South America,9045977.0,4.22,68.18
7086,1985,Egypt,Africa,49373806.0,5.05,62.38
7087,1985,El Salvador,North America,4920932.0,4.49,61.24
7088,1985,Equatorial Guinea,Africa,314407.0,5.85,46.92
7089,1985,Eritrea,Africa,2756493.0,6.57,48.77
7090,1985,Estonia,Europe,1522477.0,2.19,69.97
7091,1985,Ethiopia,Africa,40775997.0,7.44,35.43
7092,1985,Fiji,Australia and Oceania,711663.0,3.63,63.96
7093,1985,Finland,Europe,4902219.0,1.64,74.49
7094,1985,France,Europe,55379923.0,1.84,75.67
7097,1985,Gabon,Africa,830091.0,5.69,57.4
7098,1985,Gambia,Africa,732092.0,6.22,58.21
7099,1985,Georgia,Europe,5287328.0,2.27,69.75
7100,1985,Germany,Europe,77570009.0,1.45,74.55
7101,1985,Ghana,Africa,12716238.0,6.13,55.23
7102,1985,Greece,Europe,9907831.0,1.73,75.47
7104,1985,Grenada,North America,99907.0,4.23,68.83
7107,1985,Guatemala,North America,8117499.0,5.91,61.72
7108,1985,Guinea,Africa,5078689.0,6.64,47.33
7109,1985,Guinea-Bissau,Africa,944941.0,6.74,49.49
7110,1985,Guyana,South America,765043.0,2.6,63.21
7111,1985,Haiti,North America,6384196.0,6.03,52.42
7112,1985,Honduras,North America,4237436.0,5.68,66.86
7114,1985,Hungary,Europe,10572975.0,1.83,69.01
7115,1985,Iceland,Europe,241411.0,2.15,77.85
7116,1985,India,Asia,782085127.0,4.28,56.81
7117,1985,Indonesia,Asia,165012195.0,3.75,61.66
7118,1985,Iran,Asia,47290793.0,6.22,57.39
7119,1985,Iraq,Asia,15576396.0,6.22,59.36
7120,1985,Ireland,Europe,3560225.0,2.45,74.84
7121,1985,Israel,Asia,4082781.0,3.09,75.1
7122,1985,Italy,Europe,56910888.0,1.41,75.62
7123,1985,Jamaica,North America,2312337.0,3.31,74.79
7124,1985,Japan,Asia,119988663.0,1.72,77.8
7125,1985,Jordan,Asia,2782885.0,6.58,69.75
7126,1985,Kazakhstan,Asia,15780002.0,3.02,68.07
7127,1985,Kenya,Africa,19660713.0,6.92,61.96
7128,1985,Kiribati,Australia and Oceania,64006.0,4.86,56.04
7129,1985,North Korea,Asia,18778101.0,2.59,67.0
7130,1985,South Korea,Asia,40501917.0,1.86,68.98
7131,1985,Kuwait,Asia,1735320.0,4.09,75.59
7134,1985,Latvia,Europe,2582079.0,2.13,69.72
7135,1985,Lebanon,Asia,2676593.0,3.48,68.07
7136,1985,Lesotho,Africa,1467856.0,5.31,57.31
7137,1985,Liberia,Africa,2197442.0,6.88,48.58
7138,1985,Libya,Africa,3840635.0,6.58,71.09
7139,1985,Lithuania,Europe,3563741.0,2.06,70.78
7140,1985,Luxembourg,Europe,366884.0,1.45,73.51
7143,1985,Madagascar,Africa,9981113.0,6.15,54.19
7144,1985,Malawi,Africa,7205635.0,7.55,47.6
7145,1985,Malaysia,Asia,15764340.0,3.66,70.45
7146,1985,Maldives,Asia,189551.0,7.18,61.51
7147,1985,Mali,Africa,7831891.0,7.09,46.68
7148,1985,Malta,Europe,338348.0,2.06,75.81
7150,1985,Mauritania,Africa,1766855.0,6.18,57.86
7151,1985,Mauritius,Africa,1015763.0,2.25,68.26
7153,1985,Mexico,North America,77322643.0,3.9,69.4
7155,1985,Moldova,Europe,4214911.0,2.64,66.83
7156,1985,Mongolia,Asia,1921885.0,5.35,60.22
7157,1985,Montenegro,Europe,614011.0,2.06,73.96
7158,1985,Morocco,Africa,22596133.0,4.94,64.14
7159,1985,Mozambique,Africa,13102982.0,6.4,50.02
7161,1985,Namibia,Africa,1149389.0,5.89,60.27
7162,1985,Nepal,Asia,16714335.0,5.51,54.17
7163,1985,Netherlands,Europe,14471591.0,1.51,76.34
7166,1985,New Zealand,Australia and Oceania,3268192.0,2.14,74.03
7167,1985,Nicaragua,North America,3709091.0,5.43,68.89
7168,1985,Niger,Africa,6838170.0,7.78,44.63
7169,1985,Nigeria,Africa,83901570.0,6.7,53.54
7170,1985,Norway,Europe,4148355.0,1.68,76.07
7171,1985,Oman,Asia,1498416.0,8.22,68.35
7172,1985,Pakistan,Asia,92165065.0,6.41,60.43
7173,1985,Panama,North America,2219276.0,3.41,73.45
7174,1985,Papua New Guinea,Australia and Oceania,3677854.0,5.21,55.08
7175,1985,Paraguay,South America,3671826.0,5.02,72.87
7176,1985,Peru,South America,19544950.0,4.36,65.8
7177,1985,Philippines,Asia,54323651.0,4.71,65.95
7178,1985,Poland,Europe,37486105.0,2.27,70.78
7179,1985,Portugal,Europe,9929014.0,1.78,73.22
7181,1985,Qatar,Asia,371071.0,4.93,73.51
7183,1985,Romania,Europe,23103637.0,2.27,70.05
7185,1985,Rwanda,Africa,6117966.0,8.28,49.15
7188,1985,Samoa,Australia and Oceania,160030.0,5.62,66.1
7189,1985,Sao Tome and Principe,Africa,103557.0,5.97,62.4
7190,1985,Saudi Arabia,Asia,13361284.0,6.66,71.01
7191,1985,Senegal,Africa,6438024.0,7.09,54.45
7192,1985,Serbia,Europe,9253401.0,2.29,71.58
7193,1985,Seychelles,Africa,69841.0,3.19,69.3
7194,1985,Sierra Leone,Africa,3466044.0,6.89,53.14
7195,1985,Singapore,Asia,2708634.0,1.61,72.87
7197,1985,Slovenia,Europe,1945136.0,1.74,71.63
7198,1985,Solomon Islands,Australia and Oceania,270809.0,6.28,60.26
7199,1985,Somalia,Africa,6068425.0,7.15,49.24
7200,1985,South Africa,Africa,32983013.0,4.29,59.78
7201,1985,Spain,Europe,38734330.0,1.63,76.34
7202,1985,Sri Lanka,Asia,16180776.0,2.9,69.97
7203,1985,Sudan,Africa,17097619.0,6.47,57.81
7204,1985,Suriname,South America,371469.0,3.34,68.98
7205,1985,Swaziland,Africa,705492.0,6.38,58.6
7206,1985,Sweden,Europe,8350814.0,1.74,76.72
7207,1985,Switzerland,Europe,6455680.0,1.54,76.99
7208,1985,Syria,Asia,10667245.0,6.36,68.51
7210,1985,Tajikistan,Asia,4540688.0,5.49,65.55
7211,1985,Tanzania,Africa,21842087.0,6.47,55.44
7212,1985,Thailand,Asia,52041468.0,2.57,68.36
7214,1985,Togo,Africa,3252995.0,6.87,56.39
7215,1985,Tonga,Australia and Oceania,93953.0,5.13,68.27
7216,1985,Trinidad and Tobago,North America,1170935.0,3.06,68.5
7217,1985,Tunisia,Africa,7321877.0,4.45,68.56
7218,1985,Turkey,Asia,49178079.0,3.7,65.15
7219,1985,Turkmenistan,Asia,3229499.0,4.67,63.44
7220,1985,Uganda,Africa,14631089.0,7.1,52.09
7221,1985,Ukraine,Europe,50920778.0,2.05,69.47
7222,1985,United Arab Emirates,Asia,1350433.0,5.07,68.98
7223,1985,United Kingdom,Europe,56415196.0,1.81,74.51
7224,1985,United States,North America,240691557.0,1.84,74.79
7225,1985,Uruguay,South America,3011907.0,2.53,71.97
7226,1985,Uzbekistan,Asia,18174143.0,4.54,67.85
7227,1985,Vanuatu,Australia and Oceania,130028.0,5.21,59.87
7228,1985,Venezuela,South America,17508059.0,3.79,70.89
7231,1985,Vietnam,Asia,61049370.0,4.21,67.77
7233,1985,Yemen,Asia,9774242.0,9.19,55.69
7234,1985,Zambia,Africa,7017292.0,6.8,55.54
7235,1985,Zimbabwe,Africa,8862601.0,6.22,64.86
7236,1986,Afghanistan,Asia,11438949.0,7.68,46.02
7237,1986,Albania,Europe,3041003.0,3.18,72.96
7238,1986,Algeria,Africa,23241276.0,5.75,68.04
7239,1986,Angola,Africa,10023700.0,7.21,47.75
7240,1986,Antigua and Barbuda,North America,64605.0,2.08,72.42
7241,1986,Argentina,South America,30857242.0,3.07,71.66
7242,1986,Armenia,Europe,3396511.0,2.52,71.24
7244,1986,Australia,Australia and Oceania,16047026.0,1.87,76.08
7245,1986,Austria,Europe,7610435.0,1.45,74.43
7246,1986,Azerbaijan,Europe,6779970.0,2.95,66.48
7247,1986,Bahamas,North America,239132.0,2.79,67.86
7248,1986,Bahrain,Asia,433487.0,4.25,70.98
7249,1986,Bangladesh,Asia,95550798.0,5.33,55.96
7250,1986,Barbados,North America,256738.0,1.81,71.85
7251,1986,Belarus,Europe,10053975.0,2.08,71.66
7252,1986,Belgium,Europe,9903895.0,1.56,74.61
7253,1986,Belize,North America,169570.0,4.89,71.51
7254,1986,Benin,Africa,4414450.0,6.94,53.09
7255,1986,Bhutan,Asia,484151.0,6.23,57.61
7256,1986,Bolivia,South America,6337893.0,5.07,58.96
7257,1986,Bosnia and Herzegovina,Europe,4428460.0,1.93,76.89
7258,1986,Botswana,Africa,1221668.0,5.39,62.7
7259,1986,Brazil,South America,139664639.0,3.31,66.18
7260,1986,Brunei,Asia,229418.0,3.76,72.69
7261,1986,Bulgaria,Europe,8956741.0,1.98,71.63
7263,1986,Burundi,Africa,4936429.0,7.55,47.05
7264,1986,Cambodia,Asia,7990133.0,6.16,56.49
7265,1986,Cameroon,Africa,10701458.0,6.67,57.48
7266,1986,Canada,North America,26181342.0,1.59,76.46
7267,1986,Cape Verde,Africa,319161.0,5.78,66.75
7268,1986,Central African Republic,Africa,2691312.0,5.93,50.21
7269,1986,Chad,Africa,5244158.0,7.16,52.81
7271,1986,Chile,South America,12304203.0,2.66,71.8
7272,1986,China,Asia,1071834975.0,2.68,66.05
7273,1986,Colombia,South America,31669780.0,3.35,70.74
7274,1986,Comoros,Africa,368443.0,6.36,55.77
7277,1986,Costa Rica,North America,2800986.0,3.43,75.66
7279,1986,Croatia,Europe,4737949.0,1.89,71.78
7280,1986,Cuba,North America,10167998.0,1.84,74.62
7281,1986,Cyprus,Europe,712340.0,2.46,76.12
7282,1986,Czech Republic,Europe,10311350.0,1.95,71.42
7283,1986,Denmark,Europe,5113767.0,1.48,74.86
7284,1986,Djibouti,Africa,451068.0,6.21,59.74
7285,1986,Dominican Republic,North America,6626544.0,3.78,69.34
7286,1986,Ecuador,South America,9272905.0,4.13,68.83
7287,1986,Egypt,Africa,50748187.0,4.95,63.07
7288,1986,El Salvador,North America,4986528.0,4.37,62.54
7289,1986,Equatorial Guinea,Africa,330247.0,5.87,47.33
7290,1986,Eritrea,Africa,2843141.0,6.55,49.38
7291,1986,Estonia,Europe,1536112.0,2.19,71.11
7292,1986,Ethiopia,Africa,42097111.0,7.42,41.39
7293,1986,Fiji,Australia and Oceania,718548.0,3.57,64.2
7294,1986,Finland,Europe,4921293.0,1.6,74.86
7295,1986,France,Europe,55686610.0,1.83,75.95
7298,1986,Gabon,Africa,853039.0,5.65,58.04
7299,1986,Gambia,Africa,766598.0,6.19,58.97
7300,1986,Georgia,Europe,5340061.0,2.27,69.86
7301,1986,Germany,Europe,77671877.0,1.44,74.75
7302,1986,Ghana,Africa,13103975.0,6.04,55.75
7303,1986,Greece,Europe,9945576.0,1.65,75.73
7305,1986,Grenada,North America,100146.0,4.2,69.06
7308,1986,Guatemala,North America,8320498.0,5.84,62.28
7309,1986,Guinea,Africa,5223553.0,6.65,48.35
7310,1986,Guinea-Bissau,Africa,966039.0,6.74,49.87
7311,1986,Guyana,South America,755598.0,2.53,63.41
7312,1986,Haiti,North America,6527545.0,5.92,52.81
7313,1986,Honduras,North America,4366401.0,5.55,67.67
7315,1986,Hungary,Europe,10526561.0,1.83,69.22
7316,1986,Iceland,Europe,244145.0,2.14,78.38
7317,1986,India,Asia,799607235.0,4.2,57.11
7318,1986,Indonesia,Asia,168402027.0,3.61,62.15
7319,1986,Iran,Asia,49205577.0,6.02,59.01
7320,1986,Iraq,Asia,15937864.0,6.16,60.65
7321,1986,Ireland,Europe,3566327.0,2.34,74.93
7322,1986,Israel,Asia,4148764.0,3.07,74.92
7323,1986,Italy,Europe,56956635.0,1.38,75.94
7324,1986,Jamaica,North America,2333427.0,3.22,74.84
7325,1986,Japan,Asia,120551455.0,1.7,78.22
7326,1986,Jordan,Asia,2884065.0,6.37,70.15
7327,1986,Kazakhstan,Asia,15972360.0,3.03,68.34
7328,1986,Kenya,Africa,20393724.0,6.77,62.09
7329,1986,Kiribati,Australia and Oceania,65519.0,4.8,56.5
7330,1986,North Korea,Asia,19058988.0,2.52,67.36
7331,1986,South Korea,Asia,41059473.0,1.75,69.58
7332,1986,Kuwait,Asia,1823201.0,3.7,75.95
7335,1986,Latvia,Europe,2604484.0,2.14,71.09
7336,1986,Lebanon,Asia,2677290.0,3.38,68.29
7337,1986,Lesotho,Africa,1495101.0,5.24,57.88
7338,1986,Liberia,Africa,2206867.0,6.82,48.62
7339,1986,Libya,Africa,3961363.0,6.25,71.56
7340,1986,Lithuania,Europe,3595362.0,2.06,72.45
7341,1986,Luxembourg,Europe,368662.0,1.46,74.44
7344,1986,Madagascar,Africa,10264368.0,6.18,54.38
7345,1986,Malawi,Africa,7617137.0,7.49,47.9
7346,1986,Malaysia,Asia,16221767.0,3.63,70.73
7347,1986,Maldives,Asia,196283.0,7.06,62.41
7348,1986,Mali,Africa,7957390.0,7.1,47.45
7349,1986,Malta,Europe,341978.0,2.06,76.08
7351,1986,Mauritania,Africa,1815692.0,6.14,58.28
7352,1986,Mauritius,Africa,1023278.0,2.26,68.38
7354,1986,Mexico,North America,78939441.0,3.78,69.84
7356,1986,Moldova,Europe,4253162.0,2.65,67.29
7357,1986,Mongolia,Asia,1976311.0,5.14,60.71
7358,1986,Montenegro,Europe,616357.0,2.02,74.08
7359,1986,Morocco,Africa,23084731.0,4.75,64.91
7360,1986,Mozambique,Africa,13155271.0,6.37,50.21
7362,1986,Namibia,Africa,1194769.0,5.76,60.65
7363,1986,Nepal,Asia,17091959.0,5.44,54.98
7364,1986,Netherlands,Europe,14551065.0,1.55,76.31
7367,1986,New Zealand,Australia and Oceania,3290132.0,2.16,74.28
7368,1986,Nicaragua,North America,3796914.0,5.27,69.67
